/root/miniconda3/envs/npu/lib/python3.10/site-packages/torch_npu/contrib/transfer_to_npu.py:345: ImportWarning: 
    *************************************************************************************************************
    The torch.Tensor.cuda and torch.nn.Module.cuda are replaced with torch.Tensor.npu and torch.nn.Module.npu now..
    The torch.cuda.DoubleTensor is replaced with torch.npu.FloatTensor cause the double type is not supported now..
    The backend in torch.distributed.init_process_group set to hccl now..
    The torch.cuda.* and torch.cuda.amp.* are replaced with torch.npu.* and torch.npu.amp.* now..
    The device parameters have been replaced with npu in the function below:
    torch.logspace, torch.randint, torch.hann_window, torch.rand, torch.full_like, torch.ones_like, torch.rand_like, torch.randperm, torch.arange, torch.frombuffer, torch.normal, torch._empty_per_channel_affine_quantized, torch.empty_strided, torch.empty_like, torch.scalar_tensor, torch.tril_indices, torch.bartlett_window, torch.ones, torch.sparse_coo_tensor, torch.randn, torch.kaiser_window, torch.tensor, torch.triu_indices, torch.as_tensor, torch.zeros, torch.randint_like, torch.full, torch.eye, torch._sparse_csr_tensor_unsafe, torch.empty, torch._sparse_coo_tensor_unsafe, torch.blackman_window, torch.zeros_like, torch.range, torch.sparse_csr_tensor, torch.randn_like, torch.from_file, torch._cudnn_init_dropout_state, torch._empty_affine_quantized, torch.linspace, torch.hamming_window, torch.empty_quantized, torch._pin_memory, torch.load, torch.set_default_device, torch.get_device_module, torch.sparse_compressed_tensor, torch.Tensor.new_empty, torch.Tensor.new_empty_strided, torch.Tensor.new_full, torch.Tensor.new_ones, torch.Tensor.new_tensor, torch.Tensor.new_zeros, torch.Tensor.to, torch.Tensor.pin_memory, torch.nn.Module.to, torch.nn.Module.to_empty
    *************************************************************************************************************
    
  warnings.warn(msg, ImportWarning)
/root/miniconda3/envs/npu/lib/python3.10/site-packages/torch_npu/contrib/transfer_to_npu.py:276: RuntimeWarning: torch.jit.script and torch.jit.script_method will be disabled by transfer_to_npu, which currently does not support them, if you need to enable them, please do not use transfer_to_npu.
  warnings.warn(msg, RuntimeWarning)
/root/miniconda3/envs/npu/lib/python3.10/site-packages/torch_npu/npu/__init__.py:488: UserWarning: torch.npu.get_device_capability isn't implemented!
  warnings.warn("torch.npu.get_device_capability isn't implemented!")

                                                       █████                █████
                                                      ░░███                ░░███
     ████████    ██████   ████████    ██████   ██████  ░███████    ██████  ███████
    ░░███░░███  ░░░░░███ ░░███░░███  ███░░███ ███░░███ ░███░░███  ░░░░░███░░░███░
     ░███ ░███   ███████  ░███ ░███ ░███ ░███░███ ░░░  ░███ ░███   ███████  ░███
     ░███ ░███  ███░░███  ░███ ░███ ░███ ░███░███  ███ ░███ ░███  ███░░███  ░███ ███
     ████ █████░░████████ ████ █████░░██████ ░░██████  ████ █████░░███████  ░░█████
    ░░░░ ░░░░░  ░░░░░░░░ ░░░░ ░░░░░  ░░░░░░   ░░░░░░  ░░░░ ░░░░░  ░░░░░░░░   ░░░░░
    
Autodetected device type: npu
/root/miniconda3/envs/npu/lib/python3.10/site-packages/torch/distributed/distributed_c10d.py:4876: UserWarning: barrier(): using the device under current context. You can specify `device_id` in `init_process_group` to mute this warning.
  warnings.warn(  # warn only once
2026-03-16 15:52:36,347 - nanochat.common - [32m[1mINFO[0m - Distributed world size: 1
NPU: Ascend910B2 | Peak FLOPS (BF16): 3.20e+14
COMPUTE_DTYPE: torch.bfloat16 (auto-detected: NPU (bf16 supported))
✓ Using NPU Flash Attention (torch_npu.npu_fusion_attention), optimized for Ascend NPU.
Vocab size: 32,768
Model config:
{
  "sequence_len": 2048,
  "vocab_size": 32768,
  "n_layer": 12,
  "n_head": 6,
  "n_kv_head": 6,
  "n_embd": 768,
  "window_pattern": "L"
}
Parameter counts:
wte                     : 25,165,824
value_embeds            : 150,994,944
lm_head                 : 25,165,824
transformer_matrices    : 84,935,088
scalars                 : 24
total                   : 286,261,704
Estimated FLOPs per token: 8.870979e+08
Scaling LRs by 0.3062 for batch size 49,152 (reference: 524,288)
Scaling weight decay from 0.280000 to 0.085732 for depth 12
Scaling the LR for the AdamW parameters ∝1/√(768/768) = 1.000000
Calculated number of iterations from target data:param ratio: 23,520
Total number of training tokens: 1,156,055,040
Tokens : Scaling params ratio: 10.50
Total training FLOPs estimate: 1.025534e+18
Tokens / micro-batch / rank: 24 x 2048 = 49,152
Tokens / micro-batch: 49,152
Total batch size 49,152 => gradient accumulation steps: 1
Step 00000 | Validation bpb: 3.169762
step 00000/23520 (0.00%) | loss: 10.398083 | lrm: 0.03 | dt: 612.17ms | tok/sec: 80,290 | bf16_mfu: 22.26 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00001/23520 (0.00%) | loss: 10.394740 | lrm: 0.05 | dt: 612.01ms | tok/sec: 80,312 | bf16_mfu: 22.26 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00002/23520 (0.01%) | loss: 10.389603 | lrm: 0.07 | dt: 612.62ms | tok/sec: 80,232 | bf16_mfu: 22.24 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00003/23520 (0.01%) | loss: 10.382044 | lrm: 0.10 | dt: 612.42ms | tok/sec: 80,258 | bf16_mfu: 22.25 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00004/23520 (0.02%) | loss: 10.371140 | lrm: 0.12 | dt: 612.50ms | tok/sec: 80,247 | bf16_mfu: 22.25 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00005/23520 (0.02%) | loss: 10.357862 | lrm: 0.15 | dt: 611.54ms | tok/sec: 80,374 | bf16_mfu: 22.28 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00006/23520 (0.03%) | loss: 10.339804 | lrm: 0.17 | dt: 611.59ms | tok/sec: 80,368 | bf16_mfu: 22.28 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00007/23520 (0.03%) | loss: 10.318336 | lrm: 0.20 | dt: 612.32ms | tok/sec: 80,271 | bf16_mfu: 22.25 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00008/23520 (0.03%) | loss: 10.289074 | lrm: 0.23 | dt: 612.57ms | tok/sec: 80,238 | bf16_mfu: 22.24 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00009/23520 (0.04%) | loss: 10.252940 | lrm: 0.25 | dt: 611.75ms | tok/sec: 80,346 | bf16_mfu: 22.27 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00010/23520 (0.04%) | loss: 10.206328 | lrm: 0.28 | dt: 612.22ms | tok/sec: 80,284 | bf16_mfu: 22.26 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00078/23520 (0.33%) | loss: 6.160932 | lrm: 1.00 | dt: 612.91ms | tok/sec: 80,194 | bf16_mfu: 22.23 | epoch: 1 pq: 0 rg: 8 | total time: 0.69m | eta: 239.1m
step 00079/23520 (0.34%) | loss: 6.160297 | lrm: 1.00 | dt: 612.81ms | tok/sec: 80,207 | bf16_mfu: 22.23 | epoch: 1 pq: 0 rg: 8 | total time: 0.70m | eta: 239.1m
step 00080/23520 (0.34%) | loss: 6.151752 | lrm: 1.00 | dt: 614.05ms | tok/sec: 80,045 | bf16_mfu: 22.19 | epoch: 1 pq: 0 rg: 8 | total time: 0.71m | eta: 239.1m
step 00081/23520 (0.34%) | loss: 6.132669 | lrm: 1.00 | dt: 611.34ms | tok/sec: 80,400 | bf16_mfu: 22.29 | epoch: 1 pq: 0 rg: 8 | total time: 0.72m | eta: 239.1m
step 00082/23520 (0.35%) | loss: 6.115144 | lrm: 1.00 | dt: 612.22ms | tok/sec: 80,285 | bf16_mfu: 22.26 | epoch: 1 pq: 0 rg: 8 | total time: 0.73m | eta: 239.1m
step 00083/23520 (0.35%) | loss: 6.101442 | lrm: 1.00 | dt: 612.59ms | tok/sec: 80,235 | bf16_mfu: 22.24 | epoch: 1 pq: 0 rg: 8 | total time: 0.74m | eta: 239.1m
step 00084/23520 (0.36%) | loss: 6.094083 | lrm: 1.00 | dt: 613.07ms | tok/sec: 80,173 | bf16_mfu: 22.23 | epoch: 1 pq: 0 rg: 8 | total time: 0.75m | eta: 239.1m
step 00085/23520 (0.36%) | loss: 6.084226 | lrm: 1.00 | dt: 611.77ms | tok/sec: 80,343 | bf16_mfu: 22.27 | epoch: 1 pq: 0 rg: 8 | total time: 0.77m | eta: 239.1m
step 00086/23520 (0.37%) | loss: 6.072701 | lrm: 1.00 | dt: 612.87ms | tok/sec: 80,200 | bf16_mfu: 22.23 | epoch: 1 pq: 0 rg: 9 | total time: 0.78m | eta: 239.1m
step 00087/23520 (0.37%) | loss: 6.060770 | lrm: 1.00 | dt: 612.28ms | tok/sec: 80,277 | bf16_mfu: 22.25 | epoch: 1 pq: 0 rg: 9 | total time: 0.79m | eta: 239.1m
step 00088/23520 (0.37%) | loss: 6.051828 | lrm: 1.00 | dt: 612.01ms | tok/sec: 80,312 | bf16_mfu: 22.26 | epoch: 1 pq: 0 rg: 9 | total time: 0.80m | eta: 239.1m
step 00089/23520 (0.38%) | loss: 6.035065 | lrm: 1.00 | dt: 611.16ms | tok/sec: 80,423 | bf16_mfu: 22.29 | epoch: 1 pq: 0 rg: 9 | total time: 0.81m | eta: 239.0m
step 00090/23520 (0.38%) | loss: 6.015376 | lrm: 1.00 | dt: 612.12ms | tok/sec: 80,297 | bf16_mfu: 22.26 | epoch: 1 pq: 0 rg: 9 | total time: 0.82m | eta: 239.0m
step 00091/23520 (0.39%) | loss: 5.992101 | lrm: 1.00 | dt: 612.99ms | tok/sec: 80,184 | bf16_mfu: 22.23 | epoch: 1 pq: 0 rg: 9 | total time: 0.83m | eta: 239.0m
step 00092/23520 (0.39%) | loss: 5.972392 | lrm: 1.00 | dt: 612.90ms | tok/sec: 80,196 | bf16_mfu: 22.23 | epoch: 1 pq: 0 rg: 9 | total time: 0.84m | eta: 239.0m
step 00093/23520 (0.40%) | loss: 5.967853 | lrm: 1.00 | dt: 611.79ms | tok/sec: 80,341 | bf16_mfu: 22.27 | epoch: 1 pq: 0 rg: 9 | total time: 0.85m | eta: 239.0m
step 00094/23520 (0.40%) | loss: 5.945983 | lrm: 1.00 | dt: 611.64ms | tok/sec: 80,361 | bf16_mfu: 22.28 | epoch: 1 pq: 0 rg: 9 | total time: 0.86m | eta: 239.0m
step 00095/23520 (0.40%) | loss: 5.918689 | lrm: 1.00 | dt: 611.49ms | tok/sec: 80,380 | bf16_mfu: 22.28 | epoch: 1 pq: 0 rg: 9 | total time: 0.87m | eta: 239.0m
step 00096/23520 (0.41%) | loss: 5.902613 | lrm: 1.00 | dt: 612.83ms | tok/sec: 80,205 | bf16_mfu: 22.23 | epoch: 1 pq: 0 rg: 10 | total time: 0.88m | eta: 239.0m
step 00097/23520 (0.41%) | loss: 5.877960 | lrm: 1.00 | dt: 611.95ms | tok/sec: 80,320 | bf16_mfu: 22.27 | epoch: 1 pq: 0 rg: 10 | total time: 0.89m | eta: 239.0m
step 00098/23520 (0.42%) | loss: 5.855524 | lrm: 1.00 | dt: 611.98ms | tok/sec: 80,315 | bf16_mfu: 22.27 | epoch: 1 pq: 0 rg: 10 | total time: 0.90m | eta: 239.0m
step 00099/23520 (0.42%) | loss: 5.841526 | lrm: 1.00 | dt: 612.55ms | tok/sec: 80,242 | bf16_mfu: 22.24 | epoch: 1 pq: 0 rg: 10 | total time: 0.91m | eta: 238.9m
step 00100/23520 (0.43%) | loss: 5.812900 | lrm: 1.00 | dt: 611.50ms | tok/sec: 80,379 | bf16_mfu: 22.28 | epoch: 1 pq: 0 rg: 10 | total time: 0.92m | eta: 238.9m
step 00101/23520 (0.43%) | loss: 5.789973 | lrm: 1.00 | dt: 611.18ms | tok/sec: 80,421 | bf16_mfu: 22.29 | epoch: 1 pq: 0 rg: 10 | total time: 0.93m | eta: 238.9m
step 00102/23520 (0.43%) | loss: 5.754074 | lrm: 1.00 | dt: 611.94ms | tok/sec: 80,321 | bf16_mfu: 22.27 | epoch: 1 pq: 0 rg: 10 | total time: 0.94m | eta: 238.9m
step 00103/23520 (0.44%) | loss: 5.719261 | lrm: 1.00 | dt: 611.77ms | tok/sec: 80,344 | bf16_mfu: 22.27 | epoch: 1 pq: 0 rg: 10 | total time: 0.95m | eta: 238.9m
step 00104/23520 (0.44%) | loss: 5.683676 | lrm: 1.00 | dt: 613.17ms | tok/sec: 80,160 | bf16_mfu: 22.22 | epoch: 1 pq: 0 rg: 10 | total time: 0.96m | eta: 238.9m
step 00105/23520 (0.45%) | loss: 5.651001 | lrm: 1.00 | dt: 611.26ms | tok/sec: 80,411 | bf16_mfu: 22.29 | epoch: 1 pq: 0 rg: 10 | total time: 0.97m | eta: 238.9m
step 00106/23520 (0.45%) | loss: 5.617659 | lrm: 1.00 | dt: 612.21ms | tok/sec: 80,285 | bf16_mfu: 22.26 | epoch: 1 pq: 0 rg: 11 | total time: 0.98m | eta: 238.9m
step 00107/23520 (0.45%) | loss: 5.586173 | lrm: 1.00 | dt: 612.77ms | tok/sec: 80,212 | bf16_mfu: 22.24 | epoch: 1 pq: 0 rg: 11 | total time: 0.99m | eta: 238.9m
step 00108/23520 (0.46%) | loss: 5.544865 | lrm: 1.00 | dt: 613.28ms | tok/sec: 80,145 | bf16_mfu: 22.22 | epoch: 1 pq: 0 rg: 11 | total time: 1.00m | eta: 238.9m
step 00109/23520 (0.46%) | loss: 5.502770 | lrm: 1.00 | dt: 611.60ms | tok/sec: 80,366 | bf16_mfu: 22.28 | epoch: 1 pq: 0 rg: 11 | total time: 1.01m | eta: 238.8m
step 00110/23520 (0.47%) | loss: 5.455885 | lrm: 1.00 | dt: 612.18ms | tok/sec: 80,290 | bf16_mfu: 22.26 | epoch: 1 pq: 0 rg: 11 | total time: 1.02m | eta: 238.8m
step 00111/23520 (0.47%) | loss: 5.397723 | lrm: 1.00 | dt: 612.28ms | tok/sec: 80,276 | bf16_mfu: 22.25 | epoch: 1 pq: 0 rg: 11 | total time: 1.03m | eta: 238.8m
step 00112/23520 (0.48%) | loss: 5.341387 | lrm: 1.00 | dt: 613.36ms | tok/sec: 80,135 | bf16_mfu: 22.22 | epoch: 1 pq: 0 rg: 11 | total time: 1.04m | eta: 238.8m
step 00113/23520 (0.48%) | loss: 5.270843 | lrm: 1.00 | dt: 611.37ms | tok/sec: 80,397 | bf16_mfu: 22.29 | epoch: 1 pq: 0 rg: 11 | total time: 1.05m | eta: 238.8m
step 00114/23520 (0.48%) | loss: 5.197933 | lrm: 1.00 | dt: 611.31ms | tok/sec: 80,404 | bf16_mfu: 22.29 | epoch: 1 pq: 0 rg: 11 | total time: 1.06m | eta: 238.8m
step 00115/23520 (0.49%) | loss: 5.121363 | lrm: 1.00 | dt: 612.31ms | tok/sec: 80,272 | bf16_mfu: 22.25 | epoch: 1 pq: 0 rg: 12 | total time: 1.07m | eta: 238.8m
step 00116/23520 (0.49%) | loss: 5.031747 | lrm: 1.00 | dt: 613.14ms | tok/sec: 80,165 | bf16_mfu: 22.22 | epoch: 1 pq: 0 rg: 12 | total time: 1.08m | eta: 238.8m
step 00117/23520 (0.50%) | loss: 4.947370 | lrm: 1.00 | dt: 612.39ms | tok/sec: 80,261 | bf16_mfu: 22.25 | epoch: 1 pq: 0 rg: 12 | total time: 1.09m | eta: 238.8m
step 00118/23520 (0.50%) | loss: 4.853066 | lrm: 1.00 | dt: 612.00ms | tok/sec: 80,313 | bf16_mfu: 22.26 | epoch: 1 pq: 0 rg: 12 | total time: 1.10m | eta: 238.8m
step 00119/23520 (0.51%) | loss: 4.739222 | lrm: 1.00 | dt: 611.81ms | tok/sec: 80,338 | bf16_mfu: 22.27 | epoch: 1 pq: 0 rg: 12 | total time: 1.11m | eta: 238.7m
step 00120/23520 (0.51%) | loss: 4.604980 | lrm: 1.00 | dt: 611.73ms | tok/sec: 80,349 | bf16_mfu: 22.27 | epoch: 1 pq: 0 rg: 12 | total time: 1.12m | eta: 238.7m
step 00121/23520 (0.51%) | loss: 4.481816 | lrm: 1.00 | dt: 611.30ms | tok/sec: 80,406 | bf16_mfu: 22.29 | epoch: 1 pq: 0 rg: 12 | total time: 1.13m | eta: 238.7m
step 00122/23520 (0.52%) | loss: 4.350462 | lrm: 1.00 | dt: 611.13ms | tok/sec: 80,427 | bf16_mfu: 22.30 | epoch: 1 pq: 0 rg: 12 | total time: 1.14m | eta: 238.7m
step 00123/23520 (0.52%) | loss: 4.219210 | lrm: 1.00 | dt: 612.89ms | tok/sec: 80,196 | bf16_mfu: 22.23 | epoch: 1 pq: 0 rg: 12 | total time: 1.15m | eta: 238.7m
step 00124/23520 (0.53%) | loss: 4.080414 | lrm: 1.00 | dt: 613.24ms | tok/sec: 80,151 | bf16_mfu: 22.22 | epoch: 1 pq: 0 rg: 12 | total time: 1.16m | eta: 238.7m
step 00125/23520 (0.53%) | loss: 3.928075 | lrm: 1.00 | dt: 612.24ms | tok/sec: 80,282 | bf16_mfu: 22.26 | epoch: 1 pq: 0 rg: 13 | total time: 1.17m | eta: 238.7m
step 00126/23520 (0.54%) | loss: 3.768022 | lrm: 1.00 | dt: 612.18ms | tok/sec: 80,290 | bf16_mfu: 22.26 | epoch: 1 pq: 0 rg: 13 | total time: 1.18m | eta: 238.7m
step 00127/23520 (0.54%) | loss: 3.612225 | lrm: 1.00 | dt: 612.46ms | tok/sec: 80,253 | bf16_mfu: 22.25 | epoch: 1 pq: 0 rg: 13 | total time: 1.19m | eta: 238.7m
step 00128/23520 (0.54%) | loss: 3.447747 | lrm: 1.00 | dt: 611.45ms | tok/sec: 80,386 | bf16_mfu: 22.28 | epoch: 1 pq: 0 rg: 13 | total time: 1.20m | eta: 238.7m
step 00129/23520 (0.55%) | loss: 3.280096 | lrm: 1.00 | dt: 611.80ms | tok/sec: 80,340 | bf16_mfu: 22.27 | epoch: 1 pq: 0 rg: 13 | total time: 1.21m | eta: 238.6m
step 00130/23520 (0.55%) | loss: 3.126186 | lrm: 1.00 | dt: 612.25ms | tok/sec: 80,281 | bf16_mfu: 22.26 | epoch: 1 pq: 0 rg: 13 | total time: 1.22m | eta: 238.6m
step 00131/23520 (0.56%) | loss: 2.962766 | lrm: 1.00 | dt: 612.12ms | tok/sec: 80,298 | bf16_mfu: 22.26 | epoch: 1 pq: 0 rg: 13 | total time: 1.23m | eta: 238.6m
step 00132/23520 (0.56%) | loss: 2.803469 | lrm: 1.00 | dt: 612.27ms | tok/sec: 80,278 | bf16_mfu: 22.25 | epoch: 1 pq: 0 rg: 13 | total time: 1.24m | eta: 238.6m
step 00133/23520 (0.57%) | loss: 2.656016 | lrm: 1.00 | dt: 611.95ms | tok/sec: 80,320 | bf16_mfu: 22.27 | epoch: 1 pq: 0 rg: 13 | total time: 1.25m | eta: 238.6m
step 00134/23520 (0.57%) | loss: 2.512718 | lrm: 1.00 | dt: 612.31ms | tok/sec: 80,273 | bf16_mfu: 22.25 | epoch: 1 pq: 0 rg: 13 | total time: 1.27m | eta: 238.6m
step 00135/23520 (0.57%) | loss: 2.373364 | lrm: 1.00 | dt: 613.29ms | tok/sec: 80,145 | bf16_mfu: 22.22 | epoch: 1 pq: 0 rg: 14 | total time: 1.28m | eta: 238.6m
step 00136/23520 (0.58%) | loss: 2.229131 | lrm: 1.00 | dt: 612.23ms | tok/sec: 80,282 | bf16_mfu: 22.26 | epoch: 1 pq: 0 rg: 14 | total time: 1.29m | eta: 238.6m
step 00137/23520 (0.58%) | loss: 2.096796 | lrm: 1.00 | dt: 612.36ms | tok/sec: 80,266 | bf16_mfu: 22.25 | epoch: 1 pq: 0 rg: 14 | total time: 1.30m | eta: 238.6m
step 00138/23520 (0.59%) | loss: 1.975410 | lrm: 1.00 | dt: 612.08ms | tok/sec: 80,302 | bf16_mfu: 22.26 | epoch: 1 pq: 0 rg: 14 | total time: 1.31m | eta: 238.6m
step 00139/23520 (0.59%) | loss: 1.859303 | lrm: 1.00 | dt: 612.51ms | tok/sec: 80,246 | bf16_mfu: 22.25 | epoch: 1 pq: 0 rg: 14 | total time: 1.32m | eta: 238.5m
step 00140/23520 (0.60%) | loss: 1.743455 | lrm: 1.00 | dt: 613.48ms | tok/sec: 80,119 | bf16_mfu: 22.21 | epoch: 1 pq: 0 rg: 14 | total time: 1.33m | eta: 238.5m
step 00141/23520 (0.60%) | loss: 1.631452 | lrm: 1.00 | dt: 611.85ms | tok/sec: 80,333 | bf16_mfu: 22.27 | epoch: 1 pq: 0 rg: 14 | total time: 1.34m | eta: 238.5m
step 00142/23520 (0.60%) | loss: 1.523900 | lrm: 1.00 | dt: 612.38ms | tok/sec: 80,263 | bf16_mfu: 22.25 | epoch: 1 pq: 0 rg: 14 | total time: 1.35m | eta: 238.5m
step 00143/23520 (0.61%) | loss: 1.423662 | lrm: 1.00 | dt: 612.38ms | tok/sec: 80,264 | bf16_mfu: 22.25 | epoch: 1 pq: 0 rg: 14 | total time: 1.36m | eta: 238.5m
step 00144/23520 (0.61%) | loss: 1.328707 | lrm: 1.00 | dt: 613.15ms | tok/sec: 80,163 | bf16_mfu: 22.22 | epoch: 1 pq: 0 rg: 14 | total time: 1.37m | eta: 238.5m
step 00145/23520 (0.62%) | loss: 1.239456 | lrm: 1.00 | dt: 611.67ms | tok/sec: 80,356 | bf16_mfu: 22.28 | epoch: 1 pq: 0 rg: 15 | total time: 1.38m | eta: 238.5m
step 00146/23520 (0.62%) | loss: 1.154699 | lrm: 1.00 | dt: 611.90ms | tok/sec: 80,326 | bf16_mfu: 22.27 | epoch: 1 pq: 0 rg: 15 | total time: 1.39m | eta: 238.5m
step 00147/23520 (0.62%) | loss: 1.073186 | lrm: 1.00 | dt: 612.41ms | tok/sec: 80,260 | bf16_mfu: 22.25 | epoch: 1 pq: 0 rg: 15 | total time: 1.40m | eta: 238.5m
step 00148/23520 (0.63%) | loss: 1.000949 | lrm: 1.00 | dt: 612.25ms | tok/sec: 80,280 | bf16_mfu: 22.26 | epoch: 1 pq: 0 rg: 15 | total time: 1.41m | eta: 238.5m
step 00149/23520 (0.63%) | loss: 0.934659 | lrm: 1.00 | dt: 609.94ms | tok/sec: 80,584 | bf16_mfu: 22.34 | epoch: 1 pq: 0 rg: 15 | total time: 1.42m | eta: 238.4m
step 00150/23520 (0.64%) | loss: 0.874576 | lrm: 1.00 | dt: 612.47ms | tok/sec: 80,252 | bf16_mfu: 22.25 | epoch: 1 pq: 0 rg: 15 | total time: 1.43m | eta: 238.4m
step 00151/23520 (0.64%) | loss: 0.815176 | lrm: 1.00 | dt: 613.32ms | tok/sec: 80,140 | bf16_mfu: 22.22 | epoch: 1 pq: 0 rg: 15 | total time: 1.44m | eta: 238.4m
step 00152/23520 (0.65%) | loss: 0.758029 | lrm: 1.00 | dt: 612.71ms | tok/sec: 80,220 | bf16_mfu: 22.24 | epoch: 1 pq: 0 rg: 15 | total time: 1.45m | eta: 238.4m
step 00153/23520 (0.65%) | loss: 0.706769 | lrm: 1.00 | dt: 611.44ms | tok/sec: 80,387 | bf16_mfu: 22.28 | epoch: 1 pq: 0 rg: 15 | total time: 1.46m | eta: 238.4m
step 00154/23520 (0.65%) | loss: 0.656769 | lrm: 1.00 | dt: 613.29ms | tok/sec: 80,145 | bf16_mfu: 22.22 | epoch: 1 pq: 0 rg: 15 | total time: 1.47m | eta: 238.4m
step 00155/23520 (0.66%) | loss: 0.611928 | lrm: 1.00 | dt: 612.88ms | tok/sec: 80,198 | bf16_mfu: 22.23 | epoch: 1 pq: 0 rg: 16 | total time: 1.48m | eta: 238.4m
step 00156/23520 (0.66%) | loss: 0.573378 | lrm: 1.00 | dt: 613.09ms | tok/sec: 80,170 | bf16_mfu: 22.22 | epoch: 1 pq: 0 rg: 16 | total time: 1.49m | eta: 238.4m
step 00157/23520 (0.67%) | loss: 0.533044 | lrm: 1.00 | dt: 611.66ms | tok/sec: 80,358 | bf16_mfu: 22.28 | epoch: 1 pq: 0 rg: 16 | total time: 1.50m | eta: 238.4m
step 00158/23520 (0.67%) | loss: 0.497261 | lrm: 1.00 | dt: 612.21ms | tok/sec: 80,286 | bf16_mfu: 22.26 | epoch: 1 pq: 0 rg: 16 | total time: 1.51m | eta: 238.4m
step 00159/23520 (0.68%) | loss: 0.464481 | lrm: 1.00 | dt: 611.63ms | tok/sec: 80,362 | bf16_mfu: 22.28 | epoch: 1 pq: 0 rg: 16 | total time: 1.52m | eta: 238.3m
step 00160/23520 (0.68%) | loss: 0.432895 | lrm: 1.00 | dt: 611.64ms | tok/sec: 80,361 | bf16_mfu: 22.28 | epoch: 1 pq: 0 rg: 16 | total time: 1.53m | eta: 238.3m
step 00161/23520 (0.68%) | loss: 0.403825 | lrm: 1.00 | dt: 611.74ms | tok/sec: 80,347 | bf16_mfu: 22.27 | epoch: 1 pq: 0 rg: 16 | total time: 1.54m | eta: 238.3m
step 00162/23520 (0.69%) | loss: 0.376854 | lrm: 1.00 | dt: 612.84ms | tok/sec: 80,204 | bf16_mfu: 22.23 | epoch: 1 pq: 0 rg: 16 | total time: 1.55m | eta: 238.3m
step 00163/23520 (0.69%) | loss: 0.352772 | lrm: 1.00 | dt: 612.64ms | tok/sec: 80,229 | bf16_mfu: 22.24 | epoch: 1 pq: 0 rg: 16 | total time: 1.56m | eta: 238.3m
step 00164/23520 (0.70%) | loss: 0.329749 | lrm: 1.00 | dt: 611.70ms | tok/sec: 80,353 | bf16_mfu: 22.28 | epoch: 1 pq: 0 rg: 16 | total time: 1.57m | eta: 238.3m
step 00165/23520 (0.70%) | loss: 0.306388 | lrm: 1.00 | dt: 611.97ms | tok/sec: 80,317 | bf16_mfu: 22.27 | epoch: 1 pq: 0 rg: 17 | total time: 1.58m | eta: 238.3m
step 00166/23520 (0.71%) | loss: 0.285623 | lrm: 1.00 | dt: 612.45ms | tok/sec: 80,254 | bf16_mfu: 22.25 | epoch: 1 pq: 0 rg: 17 | total time: 1.59m | eta: 238.3m
step 00167/23520 (0.71%) | loss: 0.266931 | lrm: 1.00 | dt: 612.20ms | tok/sec: 80,287 | bf16_mfu: 22.26 | epoch: 1 pq: 0 rg: 17 | total time: 1.60m | eta: 238.3m
step 00168/23520 (0.71%) | loss: 0.248959 | lrm: 1.00 | dt: 611.74ms | tok/sec: 80,347 | bf16_mfu: 22.27 | epoch: 1 pq: 0 rg: 17 | total time: 1.61m | eta: 238.3m
step 00169/23520 (0.72%) | loss: 0.232572 | lrm: 1.00 | dt: 611.22ms | tok/sec: 80,416 | bf16_mfu: 22.29 | epoch: 1 pq: 0 rg: 17 | total time: 1.62m | eta: 238.2m
step 00170/23520 (0.72%) | loss: 0.218081 | lrm: 1.00 | dt: 612.55ms | tok/sec: 80,242 | bf16_mfu: 22.24 | epoch: 1 pq: 0 rg: 17 | total time: 1.63m | eta: 238.2m
step 00171/23520 (0.73%) | loss: 0.202983 | lrm: 1.00 | dt: 612.36ms | tok/sec: 80,265 | bf16_mfu: 22.25 | epoch: 1 pq: 0 rg: 17 | total time: 1.64m | eta: 238.2m
step 00172/23520 (0.73%) | loss: 0.189389 | lrm: 1.00 | dt: 612.40ms | tok/sec: 80,261 | bf16_mfu: 22.25 | epoch: 1 pq: 0 rg: 17 | total time: 1.65m | eta: 238.2m
step 00173/23520 (0.74%) | loss: 0.176516 | lrm: 1.00 | dt: 611.48ms | tok/sec: 80,382 | bf16_mfu: 22.28 | epoch: 1 pq: 0 rg: 17 | total time: 1.66m | eta: 238.2m
step 00174/23520 (0.74%) | loss: 0.164639 | lrm: 1.00 | dt: 612.52ms | tok/sec: 80,245 | bf16_mfu: 22.25 | epoch: 1 pq: 0 rg: 17 | total time: 1.67m | eta: 238.2m
step 00175/23520 (0.74%) | loss: 0.154794 | lrm: 1.00 | dt: 612.96ms | tok/sec: 80,188 | bf16_mfu: 22.23 | epoch: 1 pq: 0 rg: 18 | total time: 1.68m | eta: 238.2m
